Yr,Mn,Dy,Hr,Obs,Mod.enh,Bg_quant_0.05,Bg_quant_0.06,Bg_quant_0.07,Bg_quant_0.08,Bg_quant_0.09,Bg_quant_0.1,Bg_quant_0.11,Bg_quant_0.12,Bg_quant_0.13,Bg_quant_0.14,Bg_quant_0.15,Bg_quant_0.16,Bg_quant_0.17,Bg_quant_0.18,Bg_quant_0.19,Bg_quant_0.2,Bg_quant_0.21,Bg_quant_0.22,Bg_quant_0.23,Bg_quant_0.24,Bg_quant_0.25,Bg_quant_0.26,Bg_quant_0.27,Bg_quant_0.28,Bg_quant_0.29,Bg_quant_0.3,Bg_quant_0.31,Bg_quant_0.32,Bg_quant_0.33,Bg_quant_0.34,Bg_quant_0.35
2013,5,30,5,1891.71,8.32262,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.97,1903.43,1903.72
2013,5,30,6,1889.83,4.43257,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.96,1903.41,1903.68
2013,5,30,7,1895.63,11.4078,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.68
2013,5,30,8,1906.42,17.4258,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,9,1918.76,17.6249,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,10,1933.81,14.1397,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,11,1944.5,32.3838,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,12,1950.3,44.9465,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,13,1949.58,41.4111,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,14,1947.74,31.906,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,15,1926.54,20.0986,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,16,1911.15,17.6719,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,17,1906.52,10.3478,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,18,1903.83,10.2782,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,19,1903.22,9.93389,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,20,1906.95,10.1701,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,21,1909.69,8.60929,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,22,1908.83,14.7144,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,30,23,1916.95,27.8264,1887,1887.6,1888.01,1888.29,1889.55,1891.82,1893.43,1893.87,1894.24,1894.34,1894.55,1895.69,1896.84,1896.94,1897.02,1897.04,1897.05,1897.77,1898.76,1899.38,1899.75,1900.08,1900.38,1900.87,1901.75,1902.44,1902.45,1902.5,1902.95,1903.41,1903.67
2013,5,31,0,1919.03,19.1766,1887,1887.6,1888.01,1888.29,1889.44,1891.5,1892.96,1893.35,1893.73,1894.03,1894.36,1894.9,1895.43,1896.13,1896.82,1896.97,1897.02,1897.34,1897.76,1898.36,1899.09,1899.64,1899.98,1900.39,1900.93,1901.46,1901.97,1902.46,1902.66,1902.86,1903.22
2013,5,31,1,1903.01,11.0572,1887,1887.6,1888.01,1888.29,1889.37,1891.29,1892.64,1893.01,1893.39,1893.83,1894.23,1894.37,1894.5,1895.25,1896.02,1896.45,1896.82,1896.98,1897.06,1897.3,1897.63,1898.17,1898.94,1899.57,1899.93,1900.32,1900.79,1901.27,1901.86,1902.45,1902.63
2013,5,31,2,1900.81,8.76612,1887,1887.6,1888.01,1888.29,1889.37,1891.27,1892.62,1892.99,1893.37,1893.82,1894.22,1894.33,1894.43,1895.05,1895.68,1896.21,1896.72,1896.92,1897,1897.06,1897.09,1897.57,1898.54,1899.31,1899.68,1900.03,1900.34,1900.7,1901.55,1902.4,1902.46
2013,5,31,3,1903.14,20.507,1887,1887.6,1888.01,1888.29,1889.37,1891.27,1892.62,1892.99,1893.37,1893.81,1894.22,1894.34,1894.45,1895.05,1895.67,1896.2,1896.72,1896.92,1897,1897.05,1897.08,1897.55,1898.53,1899.3,1899.67,1900.02,1900.33,1900.68,1901.54,1902.4,1902.46
2013,5,31,4,1905.25,10.393,1887,1887.6,1888.01,1888.29,1889.37,1891.27,1892.62,1892.98,1893.37,1893.81,1894.26,1894.76,1895.26,1895.82,1896.38,1896.66,1896.9,1896.99,1897.03,1897.43,1898.07,1898.69,1899.28,1899.78,1900.1,1900.49,1901.16,1901.8,1902.12,1902.44,1902.74
2013,5,31,5,1909.75,23.6002,1887,1887.6,1888.46,1889.48,1890.64,1891.95,1892.93,1893.33,1893.76,1894.31,1894.86,1895.42,1895.99,1896.36,1896.73,1896.87,1896.98,1897.3,1897.7,1898.23,1898.86,1899.39,1899.81,1900.27,1900.79,1901.31,1901.78,1902.23,1902.52,1902.82,1903.14
2013,5,31,6,1925.53,23.1903,1887.54,1888.87,1890.23,1891.61,1892.59,1893.14,1893.69,1894.21,1894.76,1895.39,1895.99,1896.37,1896.75,1896.87,1896.97,1897.29,1897.64,1898.23,1898.92,1899.42,1899.81,1900.25,1900.77,1901.28,1901.81,1902.28,1902.51,1902.76,1903.12,1903.49,1903.71
2013,5,31,7,1914.84,12.5311,1888.97,1891.03,1892.17,1892.76,1893.34,1893.89,1894.47,1895.11,1895.71,1896.19,1896.63,1896.78,1896.93,1897.12,1897.31,1897.97,1898.71,1899.21,1899.63,1900.04,1900.46,1900.99,1901.65,1902.15,1902.34,1902.58,1902.97,1903.34,1903.6,1903.85,1903.99
2013,5,31,8,1914.95,9.58436,1891.49,1892.4,1893.06,1893.57,1894.16,1894.82,1895.44,1896,1896.47,1896.69,1896.88,1896.96,1897.03,1897.73,1898.45,1898.97,1899.45,1899.84,1900.19,1900.75,1901.46,1901.95,1902.18,1902.45,1902.83,1903.18,1903.48,1903.76,1903.91,1904.06,1904.2
2013,5,31,9,1908.64,8.42734,1892.74,1893.3,1893.88,1894.47,1895.08,1895.7,1896.21,1896.54,1896.81,1896.9,1897.03,1897.52,1898.01,1898.62,1899.24,1899.65,1900.02,1900.53,1901.11,1901.6,1902.02,1902.38,1902.67,1902.97,1903.3,1903.61,1903.81,1904,1904.13,1904.26,1904.46
2013,5,31,10,1901.13,12.6013,1893.71,1894.33,1894.96,1895.6,1896.1,1896.47,1896.75,1896.86,1897.04,1897.45,1897.88,1898.54,1899.2,1899.58,1899.94,1900.45,1900.98,1901.49,1901.99,1902.34,1902.59,1902.89,1903.25,1903.56,1903.77,1903.97,1904.1,1904.23,1904.43,1904.63,1905.41
2013,5,31,11,1896.59,10.6961,1894.73,1895.37,1895.89,1896.33,1896.64,1896.79,1897,1897.32,1897.72,1898.37,1899,1899.42,1899.84,1900.32,1900.8,1901.32,1901.86,1902.2,1902.48,1902.8,1903.15,1903.44,1903.68,1903.89,1904.04,1904.19,1904.37,1904.59,1905.25,1905.91,1907.07
2013,5,31,12,1939.83,38.3674,1895.27,1895.89,1896.3,1896.58,1896.8,1896.95,1897.26,1897.83,1898.39,1898.93,1899.45,1899.83,1900.22,1900.81,1901.4,1901.79,1902.15,1902.48,1902.8,1903.12,1903.43,1903.68,1903.86,1904.04,1904.18,1904.36,1904.67,1905.05,1906.11,1907.16,1908.12
2013,5,31,13,2006.09,106.674,1895.78,1896.33,1896.64,1896.79,1897.17,1897.79,1898.38,1898.91,1899.39,1899.74,1900.11,1900.76,1901.42,1901.75,1902.06,1902.4,1902.74,1903.08,1903.41,1903.65,1903.82,1903.99,1904.14,1904.31,1904.53,1904.94,1906.07,1907.18,1908.13,1909.08,1909.49
2013,5,31,14,1980.03,91.5763,1895.82,1896.37,1896.67,1896.82,1897.31,1898.15,1898.84,1899.24,1899.62,1899.96,1900.34,1901.13,1901.92,1902.05,1902.17,1902.55,1902.99,1903.31,1903.59,1903.78,1903.92,1904.06,1904.22,1904.4,1904.65,1905.16,1906.66,1908.09,1908.83,1909.57,1909.85
2013,5,31,15,1924.09,33.9641,1896.11,1896.63,1896.9,1896.99,1897.51,1898.48,1899.23,1899.61,1899.97,1900.27,1900.63,1901.49,1902.35,1902.4,1902.43,1902.81,1903.26,1903.58,1903.84,1904,1904.1,1904.22,1904.36,1904.54,1904.8,1905.37,1907.1,1908.75,1909.46,1910.18,1910.35
2013,5,31,16,1912.7,24.1787,1896.13,1896.66,1896.92,1897,1897.53,1898.52,1899.29,1899.66,1900.01,1900.31,1900.67,1901.54,1902.42,1902.45,1902.46,1902.85,1903.3,1903.61,1903.87,1904.03,1904.12,1904.24,1904.38,1904.56,1904.82,1905.4,1907.18,1908.87,1909.57,1910.27,1910.42
2013,5,31,17,1912.5,13.8582,1896.13,1896.66,1896.92,1897,1897.53,1898.53,1899.29,1899.66,1900.01,1900.31,1900.67,1901.54,1902.42,1902.45,1902.46,1902.85,1903.3,1903.61,1903.87,1904.03,1904.12,1904.24,1904.38,1904.56,1904.82,1905.4,1907.18,1908.87,1909.59,1910.3,1910.46
2013,5,31,18,1902.83,12.3493,1896.13,1896.66,1896.92,1897,1897.53,1898.53,1899.29,1899.66,1900.01,1900.31,1900.67,1901.54,1902.42,1902.45,1902.46,1902.85,1903.3,1903.61,1903.87,1904.03,1904.12,1904.24,1904.38,1904.62,1905.09,1905.81,1907.48,1909.07,1909.79,1910.5,1910.67
2013,5,31,19,1919.05,11.9183,1896.13,1896.66,1896.92,1897,1897.53,1898.53,1899.29,1899.66,1900.04,1900.46,1900.92,1901.67,1902.42,1902.51,1902.59,1902.96,1903.39,1903.67,1903.91,1904.06,1904.16,1904.4,1904.81,1905.65,1907.33,1908.83,1909.67,1910.45,1910.67,1910.9,1910.98
2013,5,31,20,1918.05,11.9139,1896.13,1896.66,1896.92,1897,1897.51,1898.46,1899.17,1899.48,1900.02,1901.26,1902.38,1902.42,1902.46,1902.89,1903.33,1903.62,1903.88,1904.03,1904.13,1904.25,1904.39,1905.39,1907.37,1908.97,1909.83,1910.55,1910.75,1910.93,1910.96,1910.99,1911.21
2013,5,31,21,1919.76,9.72168,1896.52,1896.83,1897,1897.07,1897.5,1898.3,1898.86,1899.03,1899.52,1901.06,1902.44,1902.45,1902.46,1902.91,1903.36,1903.65,1903.9,1904.04,1904.13,1904.26,1904.39,1905.42,1907.46,1909.09,1909.91,1910.6,1910.78,1910.94,1910.97,1910.99,1911.22
2013,5,31,22,1920.91,8.3885,1896.96,1897.09,1897.26,1897.44,1897.83,1898.42,1898.86,1899.03,1899.52,1901.06,1902.44,1902.45,1902.46,1902.91,1903.36,1903.65,1903.9,1904.04,1904.13,1904.26,1904.39,1905.42,1907.46,1909.09,1909.91,1910.6,1910.78,1910.94,1910.97,1910.99,1911.22
2013,5,31,23,1939.43,9.67572,1897.27,1897.49,1897.87,1898.35,1898.71,1898.94,1899.56,1900.84,1901.89,1902.19,1902.5,1902.87,1903.24,1903.53,1903.83,1903.98,1904.1,1904.23,1904.36,1905.42,1907.1,1908.49,1909.54,1910.34,1910.63,1910.88,1910.94,1911,1911.19,1911.38,1911.54
2013,6,1,0,1948.41,10.6525,1897.34,1897.57,1897.99,1898.52,1899.48,1900.89,1901.89,1902.2,1902.53,1902.9,1903.27,1903.56,1903.85,1903.98,1904.11,1904.25,1904.38,1905.62,1907.28,1908.58,1909.63,1910.33,1910.65,1910.88,1910.94,1911.02,1911.21,1911.4,1911.56,1911.71,1911.85
2013,6,1,1,1961.36,11.0691,1897.34,1897.58,1897.99,1898.53,1899.67,1901.45,1902.73,1903.12,1903.48,1903.73,1903.97,1904.08,1904.2,1904.62,1905.05,1906.54,1908.22,1909.29,1910.12,1910.58,1910.8,1910.95,1911.02,1911.13,1911.33,1911.52,1911.66,1911.81,1911.94,1912.07,1912.16
2013,6,1,2,1940.46,8.13276,1897.34,1897.58,1897.99,1898.53,1899.87,1902.04,1903.52,1903.76,1903.98,1904.1,1904.25,1904.66,1905.06,1906.57,1908.11,1909.15,1910.1,1910.54,1910.79,1910.92,1910.97,1911.09,1911.29,1911.48,1911.63,1911.78,1911.92,1912.05,1912.14,1912.22,1912.32
2013,6,1,3,1932.7,7.87008,1897.34,1897.58,1897.99,1898.53,1899.8,1901.83,1903.3,1903.78,1904.17,1904.3,1904.55,1905.82,1907.08,1907.88,1908.67,1909.49,1910.32,1910.68,1910.87,1910.95,1910.98,1911.1,1911.33,1911.53,1911.67,1911.81,1911.95,1912.08,1912.16,1912.24,1912.35
2013,6,1,4,1919.86,7.29083,1897.34,1897.58,1897.97,1898.47,1898.9,1899.25,1900.14,1901.98,1903.51,1904.01,1904.62,1906.07,1907.53,1908.13,1908.72,1909.51,1910.33,1910.69,1910.87,1910.96,1910.98,1911.1,1911.33,1911.53,1911.67,1911.81,1911.95,1912.09,1912.16,1912.24,1912.35
2013,6,1,5,1937.69,4.85035,1897.34,1897.58,1897.86,1898.19,1898.49,1898.76,1899.01,1899.24,1899.87,1901.81,1903.73,1905.38,1907.03,1907.77,1908.49,1909.39,1910.31,1910.69,1910.87,1910.96,1910.98,1911.1,1911.33,1911.53,1911.67,1911.81,1911.95,1912.09,1912.16,1912.24,1912.35
2013,6,1,6,1930.13,4.41942,1897.34,1897.58,1897.85,1898.16,1898.43,1898.66,1898.83,1898.9,1899,1899.26,1899.75,1902.2,1904.65,1905.9,1907.12,1908.4,1909.7,1910.36,1910.77,1910.96,1910.98,1911.1,1911.33,1911.53,1911.67,1911.81,1911.95,1912.09,1912.16,1912.24,1912.35
2013,6,1,7,1943.28,15.7824,1897.34,1897.58,1897.85,1898.15,1898.42,1898.66,1898.83,1898.89,1898.98,1899.2,1899.65,1902.12,1904.6,1905.21,1905.78,1906.82,1907.94,1909.16,1910.41,1910.94,1910.98,1911.1,1911.32,1911.52,1911.66,1911.8,1911.94,1912.08,1912.16,1912.24,1912.35
2013,6,1,8,1935.18,15.2222,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.82,1898.85,1898.91,1899.05,1899.45,1901.96,1904.47,1904.95,1905.38,1906.38,1907.47,1908.63,1909.8,1910.47,1910.79,1911,1911.1,1911.23,1911.43,1911.62,1911.75,1911.9,1912.07,1912.24,1912.35
2013,6,1,9,1938.82,18.4056,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.81,1898.84,1898.89,1899.01,1899.38,1901.91,1904.43,1904.88,1905.28,1906.27,1907.36,1908.47,1909.58,1910.28,1910.71,1910.97,1911.01,1911.11,1911.34,1911.54,1911.68,1911.82,1912.03,1912.24,1912.44
2013,6,1,10,1940.19,15.6241,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.81,1898.84,1898.88,1898.99,1899.35,1901.88,1904.42,1904.86,1905.25,1906.24,1907.34,1908.43,1909.53,1910.24,1910.7,1910.96,1910.99,1911.09,1911.32,1911.52,1911.66,1911.81,1912.02,1912.24,1912.53
2013,6,1,11,1950.59,23.0099,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.81,1898.84,1898.89,1899,1899.37,1901.9,1904.43,1904.86,1905.24,1906.23,1907.32,1908.42,1909.52,1910.24,1910.7,1910.96,1910.99,1911.09,1911.31,1911.52,1911.66,1911.81,1912.02,1912.24,1912.54
2013,6,1,12,1958.68,32.8384,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.81,1898.84,1898.88,1898.98,1899.35,1901.88,1904.41,1904.84,1905.23,1906.21,1907.3,1908.4,1909.5,1910.23,1910.69,1910.95,1910.98,1911.08,1911.31,1911.52,1911.66,1911.8,1912.02,1912.24,1912.55
2013,6,1,13,1963.93,39.9076,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.81,1898.84,1898.88,1898.98,1899.35,1901.88,1904.41,1904.84,1905.22,1906.21,1907.3,1908.39,1909.49,1910.22,1910.69,1910.95,1910.98,1911.08,1911.3,1911.51,1911.65,1911.8,1912.02,1912.24,1912.55
2013,6,1,14,1959.78,34.9102,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.81,1898.84,1898.88,1898.98,1899.35,1901.88,1904.41,1904.84,1905.22,1906.21,1907.3,1908.39,1909.49,1910.22,1910.69,1910.95,1910.98,1911.07,1911.3,1911.51,1911.65,1911.8,1912.02,1912.24,1912.55
2013,6,1,15,1915.88,24.2616,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.81,1898.84,1898.88,1898.98,1899.35,1901.88,1904.41,1904.84,1905.22,1906.21,1907.3,1908.39,1909.49,1910.22,1910.69,1910.95,1910.98,1911.07,1911.3,1911.51,1911.65,1911.8,1912.02,1912.24,1912.55
2013,6,1,16,1895.59,20.2694,1897.34,1897.58,1897.85,1898.15,1898.42,1898.65,1898.81,1898.84,1898.88,1898.98,1899.35,1901.88,1904.41,1904.84,1905.22,1906.21,1907.3,1908.39,1909.49,1910.22,1910.69,1910.95,1910.98,1911.07,1911.3,1911.51,1911.65,1911.8,1912.02,1912.24,1912.56
2013,6,1,17,1907.54,8.00803,1897.27,1897.53,1897.82,1898.11,1898.38,1898.62,1898.79,1898.82,1898.88,1898.98,1899.32,1901.69,1904.07,1904.63,1905.15,1906.12,1907.16,1908.24,1909.34,1910.09,1910.6,1910.9,1910.96,1911.07,1911.28,1911.48,1911.63,1911.78,1912.01,1912.24,1912.56
2013,6,1,18,1903.17,6.94027,1896.68,1897.08,1897.43,1897.75,1898.04,1898.3,1898.52,1898.66,1898.79,1898.88,1899.09,1900.34,1901.59,1902.82,1904.05,1905.09,1906.1,1907.17,1908.27,1909.19,1909.99,1910.53,1910.8,1911.01,1911.13,1911.27,1911.45,1911.65,1911.94,1912.23,1912.56
2013,6,1,19,1894.41,4.78485,1895.4,1895.82,1896.3,1896.82,1897.23,1897.54,1897.83,1898.11,1898.37,1898.57,1898.76,1898.83,1898.89,1899.47,1900.05,1901.87,1903.91,1905.44,1906.76,1907.95,1909.05,1909.89,1910.45,1910.84,1910.92,1911.03,1911.24,1911.45,1911.84,1912.23,1912.56
2013,6,1,20,1894.91,7.07515,1894.17,1895.06,1895.65,1896.06,1896.5,1896.99,1897.4,1897.68,1897.95,1898.22,1898.48,1898.64,1898.8,1898.87,1898.93,1899.93,1901.1,1902.95,1905.06,1906.61,1907.77,1908.8,1909.66,1910.34,1910.66,1910.95,1911.07,1911.22,1911.7,1912.18,1912.52
2013,6,1,21,1893.38,19.3859,1890.57,1891.3,1892.32,1893.52,1894.47,1895.16,1895.76,1896.21,1896.65,1897.08,1897.48,1897.75,1898.02,1898.29,1898.55,1898.69,1898.8,1898.91,1899.01,1900.04,1901.72,1903.49,1905.37,1906.99,1908.07,1909.09,1909.83,1910.52,1910.75,1910.98,1911.31
2013,6,1,22,1892.06,6.54146,1889.83,1890.19,1890.96,1891.97,1893.15,1894.52,1895.45,1895.61,1895.89,1896.57,1897.2,1897.43,1897.66,1897.96,1898.26,1898.5,1898.74,1898.82,1898.85,1898.92,1899.02,1900.14,1902.41,1904.19,1905.02,1905.9,1906.99,1908.08,1909.07,1910.06,1910.49
2013,6,1,23,1894.44,7.72037,1889.83,1890.19,1891.11,1892.37,1893.57,1894.72,1895.54,1895.8,1896.14,1896.73,1897.29,1897.53,1897.77,1898.06,1898.35,1898.56,1898.76,1898.84,1898.88,1899.11,1899.46,1900.52,1902.4,1903.9,1904.67,1905.51,1906.6,1907.69,1908.79,1909.89,1910.41
2013,6,2,0,1907.91,8.28992,1889.83,1890.19,1891.47,1893.31,1894.56,1895.19,1895.86,1896.58,1897.18,1897.43,1897.68,1897.98,1898.28,1898.51,1898.75,1898.82,1898.85,1898.93,1899.03,1899.93,1901.36,1902.46,1903.17,1903.9,1904.67,1905.51,1906.6,1907.69,1908.79,1909.89,1910.41
2013,6,2,1,1906.87,9.53697,1888.83,1889.68,1890.51,1891.33,1892.31,1893.48,1894.6,1895.63,1896.54,1897.02,1897.49,1897.76,1898.03,1898.29,1898.55,1898.69,1898.8,1898.89,1898.96,1899.52,1900.43,1901.38,1902.38,1903.29,1904.02,1904.8,1905.75,1906.72,1907.82,1908.91,1909.67
2013,6,2,2,1903.69,9.07678,1887.01,1887.8,1888.66,1889.56,1890.38,1891.1,1891.98,1893.15,1894.29,1895.35,1896.35,1896.89,1897.43,1897.7,1897.96,1898.22,1898.48,1898.65,1898.78,1898.91,1899.02,1899.44,1900.19,1901.06,1902.14,1903.14,1903.87,1904.62,1905.55,1906.48,1907.54
2013,6,2,3,1909.06,8.86154,1886.44,1886.62,1887.53,1888.89,1889.76,1890.13,1890.57,1891.1,1891.79,1892.96,1894.12,1895.18,1896.25,1896.8,1897.35,1897.65,1897.92,1898.18,1898.44,1898.63,1898.77,1898.88,1898.98,1899.31,1900.06,1900.88,1901.97,1903.02,1903.75,1904.47,1905.39
2013,6,2,4,1903.09,11.3085,1886.41,1886.56,1887.46,1888.85,1889.72,1890.07,1890.31,1890.37,1890.56,1891.2,1891.87,1892.95,1894.03,1895.08,1896.14,1896.75,1897.29,1897.63,1897.89,1898.16,1898.42,1898.62,1898.75,1898.88,1898.99,1899.24,1900,1900.79,1901.87,1902.94,1903.69
2013,6,2,5,1905.61,10.0721,1886.41,1886.56,1887.46,1888.85,1889.72,1890.07,1890.29,1890.32,1890.39,1890.61,1890.91,1891.8,1892.7,1893.6,1894.51,1895.29,1896.04,1896.65,1897.21,1897.59,1897.85,1898.11,1898.37,1898.59,1898.73,1898.87,1898.99,1899.17,1899.88,1900.6,1901.68
2013,6,2,6,1911.93,12.144,1886.41,1886.56,1887.46,1888.85,1889.72,1890.07,1890.29,1890.32,1890.38,1890.57,1890.82,1891.7,1892.57,1893.19,1893.8,1894.52,1895.26,1896.05,1896.86,1897.33,1897.57,1897.83,1898.13,1898.4,1898.63,1898.81,1898.84,1898.88,1899.04,1899.21,1900.05
2013,6,2,7,1925.66,4.0983,1886.41,1886.56,1887.46,1888.85,1889.72,1890.07,1890.29,1890.32,1890.38,1890.56,1890.82,1891.7,1892.57,1893.16,1893.74,1894.45,1895.18,1895.99,1896.83,1897.31,1897.54,1897.8,1898.1,1898.38,1898.62,1898.81,1898.83,1898.87,1898.97,1899.07,1899.31
2013,6,2,8,1926.95,8.54804,1886.41,1886.56,1887.46,1888.85,1889.72,1890.07,1890.29,1890.32,1890.38,1890.56,1890.82,1891.7,1892.57,1893.16,1893.74,1894.45,1895.18,1895.99,1896.83,1897.31,1897.54,1897.8,1898.1,1898.38,1898.62,1898.81,1898.83,1898.87,1898.97,1899.07,1899.27
2013,6,2,9,1923.23,8.26339,1886.41,1886.56,1887.46,1888.85,1889.72,1890.07,1890.29,1890.32,1890.38,1890.56,1890.82,1891.7,1892.57,1893.16,1893.74,1894.45,1895.18,1895.99,1896.83,1897.31,1897.54,1897.8,1898.1,1898.38,1898.62,1898.81,1898.83,1898.87,1898.97,1899.07,1899.26
2013,6,2,10,1922.22,7.32309,1886.41,1886.56,1887.46,1888.85,1889.72,1890.07,1890.29,1890.32,1890.38,1890.56,1890.82,1891.7,1892.57,1893.16,1893.74,1894.45,1895.18,1895.99,1896.83,1897.31,1897.54,1897.8,1898.1,1898.38,1898.62,1898.81,1898.83,1898.87,1898.97,1899.07,1899.26
